"","video_id","publishedAt","channelId","title","description","thumbnails.default.url","thumbnails.default.width","thumbnails.default.height","thumbnails.medium.url","thumbnails.medium.width","thumbnails.medium.height","thumbnails.high.url","thumbnails.high.width","thumbnails.high.height","channelTitle","liveBroadcastContent","publishTime","pub_date"
"44","ELfHg_1GqVY","2024-11-02T17:11:38Z","UChDKyKQ59fYz3JO2fl0Z6sg","Early voting breaks records: What it means for the 2024 election","NBC's Chuck Todd joins Weekend TODAY to break down the early voting numbers in the 2024 election and what the path to 270 ...","https://i.ytimg.com/vi/ELfHg_1GqVY/default.jpg","120","90","https://i.ytimg.com/vi/ELfHg_1GqVY/mqdefault.jpg","320","180","https://i.ytimg.com/vi/ELfHg_1GqVY/hqdefault.jpg","480","360","TODAY","none","2024-11-02T17:11:38Z",2024-11-02
"45","eDBlrdZIahQ","2024-11-10T08:50:16Z","UC_gUM8rL-Lrg6O3adPW9K1g","US Election 2024: Donald Trump Wins Arizona, Sweeps All 7 Swing States | World News | WION","United States President-elect Donald Trump has won Arizona, completing the Republican sweep of all seven swing states after ...","https://i.ytimg.com/vi/eDBlrdZIahQ/default.jpg","120","90","https://i.ytimg.com/vi/eDBlrdZIahQ/mqdefault.jpg","320","180","https://i.ytimg.com/vi/eDBlrdZIahQ/hqdefault.jpg","480","360","WION","none","2024-11-10T08:50:16Z",2024-11-10
"46","PhrWJZO5LaE","2024-08-09T21:00:14Z","UCn4sPeUomNGIr26bElVdDYg","Kamala Harris Shares Her Favorite Curse Word With NowThis","Kamala Harris is very specific when is comes to her favorite curse word » Sign up for our newsletter KnowThis to get the ...","https://i.ytimg.com/vi/PhrWJZO5LaE/default.jpg","120","90","https://i.ytimg.com/vi/PhrWJZO5LaE/mqdefault.jpg","320","180","https://i.ytimg.com/vi/PhrWJZO5LaE/hqdefault.jpg","480","360","NowThis Impact","none","2024-08-09T21:00:14Z",2024-08-09
"47","ALpbMPwhKLE","2024-10-28T12:23:38Z","UCBi2mrWuNuyYy4gbM6fU18Q","New election 2024 poll shows Kamala Harris with slight lead over Donald Trump","A new ABC News/Ipsos poll has Vice President Kamala Harris back in front, up 51-47% among likely voters, in a head-to-head ...","https://i.ytimg.com/vi/ALpbMPwhKLE/default.jpg","120","90","https://i.ytimg.com/vi/ALpbMPwhKLE/mqdefault.jpg","320","180","https://i.ytimg.com/vi/ALpbMPwhKLE/hqdefault.jpg","480","360","ABC News","none","2024-10-28T12:23:38Z",2024-10-28
"48","FFrdlp2oKTY","2024-11-06T07:52:25Z","UC16niRr50-MSBwiO3YDb3RA","US election: Donald Trump declares victory | BBC News","Donald Trump has declared victory in the 2024 US presidential election, telling jubilant supporters ""we made history”.","https://i.ytimg.com/vi/FFrdlp2oKTY/default.jpg","120","90","https://i.ytimg.com/vi/FFrdlp2oKTY/mqdefault.jpg","320","180","https://i.ytimg.com/vi/FFrdlp2oKTY/hqdefault.jpg","480","360","BBC News","none","2024-11-06T07:52:25Z",2024-11-06
"49","YpCubKSEvpo","2024-10-27T18:23:02Z","UCrlIS7z20CnVaCrMvdkig_g","Battleground states to determine 2024 presidential election","ABC News Political Director Rick Klein breaks down the race for the White House. Check out more Eyewitness News ...","https://i.ytimg.com/vi/YpCubKSEvpo/default.jpg","120","90","https://i.ytimg.com/vi/YpCubKSEvpo/mqdefault.jpg","320","180","https://i.ytimg.com/vi/YpCubKSEvpo/hqdefault.jpg","480","360","Eyewitness News ABC7NY","none","2024-10-27T18:23:02Z",2024-10-27
"50","NyPN7XT4fO0","2024-10-31T15:39:07Z","UCz8QaiQxApLq8sLNcszYyJw","US Elections: How Does the Electoral College Work? | Vantage with Palki Sharma","US Elections: How Does the Electoral College Work? | Vantage with Palki Sharma US citizens will vote on November 5 to elect ...","https://i.ytimg.com/vi/NyPN7XT4fO0/default.jpg","120","90","https://i.ytimg.com/vi/NyPN7XT4fO0/mqdefault.jpg","320","180","https://i.ytimg.com/vi/NyPN7XT4fO0/hqdefault.jpg","480","360","Firstpost","none","2024-10-31T15:39:07Z",2024-10-31
"51","FFrdlp2oKTY","2024-11-06T07:52:25Z","UC16niRr50-MSBwiO3YDb3RA","US election: Donald Trump declares victory | BBC News","Donald Trump has declared victory in the 2024 US presidential election, telling jubilant supporters ""we made history”.","https://i.ytimg.com/vi/FFrdlp2oKTY/default.jpg","120","90","https://i.ytimg.com/vi/FFrdlp2oKTY/mqdefault.jpg","320","180","https://i.ytimg.com/vi/FFrdlp2oKTY/hqdefault.jpg","480","360","BBC News","none","2024-11-06T07:52:25Z",2024-11-06
"52","Pf5vkBwiEUk","2024-11-09T08:38:59Z","UCoMdktPbSTixAyNGwb-UYkQ","Sky&#39;s Tom Cheshire explains the US election results","Sky's Tom Cheshire takes a look at the US election results and the wider historical context of the vote. Sky's data and forensics ...","https://i.ytimg.com/vi/Pf5vkBwiEUk/default.jpg","120","90","https://i.ytimg.com/vi/Pf5vkBwiEUk/mqdefault.jpg","320","180","https://i.ytimg.com/vi/Pf5vkBwiEUk/hqdefault.jpg","480","360","Sky News","none","2024-11-09T08:38:59Z",2024-11-09
"53","0QLZB6djGAA","2024-11-06T11:20:05Z","UC_vFLohxs5PkAxlk7Y6jEtw","LIVE election results, analysis","Read more at https://abc7chicago.com/live-updates/trump-harris-2024-election-updates/15454438/","https://i.ytimg.com/vi/0QLZB6djGAA/default.jpg","120","90","https://i.ytimg.com/vi/0QLZB6djGAA/mqdefault.jpg","320","180","https://i.ytimg.com/vi/0QLZB6djGAA/hqdefault.jpg","480","360","ABC 7 Chicago","none","2024-11-06T11:20:05Z",2024-11-06
"54","wMskiJdGTrI","2024-11-04T19:47:04Z","UCVgO39Bk5sMo66-6o6Spn6Q","The BEST Way to Understand the US Electoral College System in 2024 | ABC News","You'll hear a lot about the electoral college as well as the 'race to 270' as voters head to the polls in the US presidential election.","https://i.ytimg.com/vi/wMskiJdGTrI/default.jpg","120","90","https://i.ytimg.com/vi/wMskiJdGTrI/mqdefault.jpg","320","180","https://i.ytimg.com/vi/wMskiJdGTrI/hqdefault.jpg","480","360","ABC News (Australia)","none","2024-11-04T19:47:04Z",2024-11-04
"55","eDBlrdZIahQ","2024-11-10T08:50:16Z","UC_gUM8rL-Lrg6O3adPW9K1g","US Election 2024: Donald Trump Wins Arizona, Sweeps All 7 Swing States | World News | WION","United States President-elect Donald Trump has won Arizona, completing the Republican sweep of all seven swing states after ...","https://i.ytimg.com/vi/eDBlrdZIahQ/default.jpg","120","90","https://i.ytimg.com/vi/eDBlrdZIahQ/mqdefault.jpg","320","180","https://i.ytimg.com/vi/eDBlrdZIahQ/hqdefault.jpg","480","360","WION","none","2024-11-10T08:50:16Z",2024-11-10
"56","ALpbMPwhKLE","2024-10-28T12:23:38Z","UCBi2mrWuNuyYy4gbM6fU18Q","New election 2024 poll shows Kamala Harris with slight lead over Donald Trump","A new ABC News/Ipsos poll has Vice President Kamala Harris back in front, up 51-47% among likely voters, in a head-to-head ...","https://i.ytimg.com/vi/ALpbMPwhKLE/default.jpg","120","90","https://i.ytimg.com/vi/ALpbMPwhKLE/mqdefault.jpg","320","180","https://i.ytimg.com/vi/ALpbMPwhKLE/hqdefault.jpg","480","360","ABC News","none","2024-10-28T12:23:38Z",2024-10-28
"57","YpCubKSEvpo","2024-10-27T18:23:02Z","UCrlIS7z20CnVaCrMvdkig_g","Battleground states to determine 2024 presidential election","ABC News Political Director Rick Klein breaks down the race for the White House. Check out more Eyewitness News ...","https://i.ytimg.com/vi/YpCubKSEvpo/default.jpg","120","90","https://i.ytimg.com/vi/YpCubKSEvpo/mqdefault.jpg","320","180","https://i.ytimg.com/vi/YpCubKSEvpo/hqdefault.jpg","480","360","Eyewitness News ABC7NY","none","2024-10-27T18:23:02Z",2024-10-27
"58","X3QK4thXfwM","2024-11-06T13:39:06Z","UCz8QaiQxApLq8sLNcszYyJw","What Could Another Donald Trump Presidency Mean For The World? | Palki Sharma Reports","What Could Another Donald Trump Presidency Mean For The World? | Palki Sharma Reports Republican Presidential Candidate ...","https://i.ytimg.com/vi/X3QK4thXfwM/default.jpg","120","90","https://i.ytimg.com/vi/X3QK4thXfwM/mqdefault.jpg","320","180","https://i.ytimg.com/vi/X3QK4thXfwM/hqdefault.jpg","480","360","Firstpost","none","2024-11-06T13:39:06Z",2024-11-06
"59","w-V00DTFcj0","2024-11-02T17:37:09Z","UC_gUM8rL-Lrg6O3adPW9K1g","US Elections 2024 |  Race To The White House: Who Is Winning? | WION Pulse","The 2024 U.S. presidential election is set for Tuesday, November 5, 2024, when Americans will cast their ballots to determine the ...","https://i.ytimg.com/vi/w-V00DTFcj0/default.jpg","120","90","https://i.ytimg.com/vi/w-V00DTFcj0/mqdefault.jpg","320","180","https://i.ytimg.com/vi/w-V00DTFcj0/hqdefault.jpg","480","360","WION","none","2024-11-02T17:37:09Z",2024-11-02
"60","cG2W6A5e4DQ","2024-11-12T00:28:18Z","UCCjG8NtOig0USdrT5D1FpxQ","Republicans win control of the US House of Representatives | On Balance","U.S. HOUSE BALANCE OF POWER: With 218 seats, Republicans have held onto control of the lower chamber of Congress, ...","https://i.ytimg.com/vi/cG2W6A5e4DQ/default.jpg","120","90","https://i.ytimg.com/vi/cG2W6A5e4DQ/mqdefault.jpg","320","180","https://i.ytimg.com/vi/cG2W6A5e4DQ/hqdefault.jpg","480","360","NewsNation","none","2024-11-12T00:28:18Z",2024-11-12
"61","2eMixAWXiTc","2024-10-27T16:48:41Z","UCTjDhFuGXlhx9Us0gq0VK2w","Kamala Harris will win the US election predicts pollster Allan Lichtman","We're rapidly becoming a majority-minority country. Old white guys like me are on the decline.” Pollster Allan Lichtman predicts ...","https://i.ytimg.com/vi/2eMixAWXiTc/default.jpg","120","90","https://i.ytimg.com/vi/2eMixAWXiTc/mqdefault.jpg","320","180","https://i.ytimg.com/vi/2eMixAWXiTc/hqdefault.jpg","480","360","Times Radio","none","2024-10-27T16:48:41Z",2024-10-27
"62","XXqkj-q7zks","2024-10-29T14:30:31Z","UCupvZG-5ko_eiXAupbDfxWw","Harry Enten: Why Trump may not outperform his polling numbers in 2024","CNN senior data reporter Harry Enten weighs in on the possibility of a political party being underestimated in the polls for three ...","https://i.ytimg.com/vi/XXqkj-q7zks/default.jpg","120","90","https://i.ytimg.com/vi/XXqkj-q7zks/mqdefault.jpg","320","180","https://i.ytimg.com/vi/XXqkj-q7zks/hqdefault.jpg","480","360","CNN","none","2024-10-29T14:30:31Z",2024-10-29
"63","3c4NVafdib4","2024-08-21T07:40:25Z","UCoMdktPbSTixAyNGwb-UYkQ","&#39;There&#39;ll be a revolution if Trump loses&#39; | US election 2024","Just an hour away from where the Democratic National Convention is being held, it is clear the stakes of November's election are ...","https://i.ytimg.com/vi/3c4NVafdib4/default.jpg","120","90","https://i.ytimg.com/vi/3c4NVafdib4/mqdefault.jpg","320","180","https://i.ytimg.com/vi/3c4NVafdib4/hqdefault.jpg","480","360","Sky News","none","2024-08-21T07:40:25Z",2024-08-21
"64","xmAJTxuVmvE","2024-11-04T11:30:30Z","UCQsob4fGjHWhYHW0OLb6rew","US Elections 2024: What the latest polls show in Harris vs Trump | Donald Trump | Kamala Harris","With the US presidential election just a day away, the race between Democratic candidate Kamala Harris and Republican ...","https://i.ytimg.com/vi/xmAJTxuVmvE/default.jpg","120","90","https://i.ytimg.com/vi/xmAJTxuVmvE/mqdefault.jpg","320","180","https://i.ytimg.com/vi/xmAJTxuVmvE/hqdefault.jpg","480","360","Business Standard","none","2024-11-04T11:30:30Z",2024-11-04
"65","nTJV6thzKBk","2024-11-06T23:30:16Z","UCdtXPiqI2cLorKaPrfpKc4g","Donald Trump&#39;s 2024 Win: Hollywood REACTS","Donald Trump's victory in the 2024 presidential election sparks emotional and fiery reactions from celebrities on social media.","https://i.ytimg.com/vi/nTJV6thzKBk/default.jpg","120","90","https://i.ytimg.com/vi/nTJV6thzKBk/mqdefault.jpg","320","180","https://i.ytimg.com/vi/nTJV6thzKBk/hqdefault.jpg","480","360","Entertainment Tonight","none","2024-11-06T23:30:16Z",2024-11-06
"66","niRfbp1-nwE","2024-11-06T01:16:34Z","UCBi2mrWuNuyYy4gbM6fU18Q","2024 Election: Projections for Ala., Fla., Md., Okla., D.C., Mo., Mass., Tenn.","Donald Trump will win Alabama, Florida, Missouri, Tennessee and Oklahoma, and Kamala Harris will win Massachusetts, ...","https://i.ytimg.com/vi/niRfbp1-nwE/default.jpg","120","90","https://i.ytimg.com/vi/niRfbp1-nwE/mqdefault.jpg","320","180","https://i.ytimg.com/vi/niRfbp1-nwE/hqdefault.jpg","480","360","ABC News","none","2024-11-06T01:16:34Z",2024-11-06
"67","604zZ6kKaB4","2024-11-16T18:22:53Z","UCwqusr8YDwM-3mEYTDeJHzw","1500 Hindus Celebrate Trump Victory in US Elections, Dance To Popular Disco Song YMCA | Chicago","1500 Hindus Celebrate Trump Victory in US Elections, Dance To Popular Disco Song YMCA | Chicago #donaldtrump ...","https://i.ytimg.com/vi/604zZ6kKaB4/default.jpg","120","90","https://i.ytimg.com/vi/604zZ6kKaB4/mqdefault.jpg","320","180","https://i.ytimg.com/vi/604zZ6kKaB4/hqdefault.jpg","480","360","Republic World","none","2024-11-16T18:22:53Z",2024-11-16
"68","FkdLt8N2Tu8","2024-11-06T04:05:54Z","UCoMdktPbSTixAyNGwb-UYkQ","Update: Democrats failing to reproduce Biden&#39;s 2020 success | US Election 2024","Results so far this evening suggest Kamala Harris has not replicated Joe Biden's success in the last presidential election.","https://i.ytimg.com/vi/FkdLt8N2Tu8/default.jpg","120","90","https://i.ytimg.com/vi/FkdLt8N2Tu8/mqdefault.jpg","320","180","https://i.ytimg.com/vi/FkdLt8N2Tu8/hqdefault.jpg","480","360","Sky News","none","2024-11-06T04:05:54Z",2024-11-06
"69","Tfr0wfCMD8E","2024-11-12T18:36:44Z","UCP6HGa63sBC7-KHtkme-p-g","GOP claims House victory before final races are called | USA TODAY","House Republicans were set to hold the majority on a narrow margin, which puts their advantage at risk if GOP representatives ...","https://i.ytimg.com/vi/Tfr0wfCMD8E/default.jpg","120","90","https://i.ytimg.com/vi/Tfr0wfCMD8E/mqdefault.jpg","320","180","https://i.ytimg.com/vi/Tfr0wfCMD8E/hqdefault.jpg","480","360","USA TODAY","none","2024-11-12T18:36:44Z",2024-11-12
"70","9yx_re0FyZM","2024-11-10T23:45:02Z","UCupvZG-5ko_eiXAupbDfxWw","Fareed’s take: Democrats blew it by making three big mistakes","CNN's Fareed Zakaria looks at the 2024 presidential race, breaking down how President-elect Donald Trump won and Vice ...","https://i.ytimg.com/vi/9yx_re0FyZM/default.jpg","120","90","https://i.ytimg.com/vi/9yx_re0FyZM/mqdefault.jpg","320","180","https://i.ytimg.com/vi/9yx_re0FyZM/hqdefault.jpg","480","360","CNN","none","2024-11-10T23:45:02Z",2024-11-10
"71","wEOz64hs9Ys","2024-11-06T11:36:21Z","UCoMdktPbSTixAyNGwb-UYkQ","Donald Trump&#39;s victory in numbers | US Election","Sky's data and forensics correspondent Tom Cheshire takes a look at the numbers behind Donald Trump's victory - analysing ...","https://i.ytimg.com/vi/wEOz64hs9Ys/default.jpg","120","90","https://i.ytimg.com/vi/wEOz64hs9Ys/mqdefault.jpg","320","180","https://i.ytimg.com/vi/wEOz64hs9Ys/hqdefault.jpg","480","360","Sky News","none","2024-11-06T11:36:21Z",2024-11-06
"72","0ZcImeimg0U","2024-11-12T21:31:01Z","UC8p1vwvWtl6T73JiExfWs1g","What we know about Trump&#39;s team picks a week after 2024 elections","South Dakota Gov. Kristi Noem and Florida Sen. Marco Rubio are the latest expected picks for President-elect Donald Trump's ...","https://i.ytimg.com/vi/0ZcImeimg0U/default.jpg","120","90","https://i.ytimg.com/vi/0ZcImeimg0U/mqdefault.jpg","320","180","https://i.ytimg.com/vi/0ZcImeimg0U/hqdefault.jpg","480","360","CBS News","none","2024-11-12T21:31:01Z",2024-11-12
"73","b3sdQpHAXic","2024-11-06T05:23:45Z","UCME81PohuzT1JMCsEtvsD2w","Awkward Moments You Missed From US Election Night 2024","In one of the most tense US presidential elections in recent history, it's easy to lose sight of the lighter moments. But we spotted ...","https://i.ytimg.com/vi/b3sdQpHAXic/default.jpg","120","90","https://i.ytimg.com/vi/b3sdQpHAXic/mqdefault.jpg","320","180","https://i.ytimg.com/vi/b3sdQpHAXic/hqdefault.jpg","480","360","On Demand News","none","2024-11-06T05:23:45Z",2024-11-06
"74","XLiagIdA84c","2024-11-06T05:46:04Z","UCwWhs_6x42TyRM4Wstoq8HA","Jon Stewart’s Election Night Takeaway | The Daily Show","Jon Stewart shares his takeaways from Election Night 2024: A glimpse into the fate of the presidency and the mistakes that'll be ...","https://i.ytimg.com/vi/XLiagIdA84c/default.jpg","120","90","https://i.ytimg.com/vi/XLiagIdA84c/mqdefault.jpg","320","180","https://i.ytimg.com/vi/XLiagIdA84c/hqdefault.jpg","480","360","The Daily Show","none","2024-11-06T05:46:04Z",2024-11-06
"75","DrTmLlit6GE","2024-11-01T12:20:43Z","UCBi2mrWuNuyYy4gbM6fU18Q","How Harris or Trump could win 270 electoral votes","ABC News' political director and Washington bureau chief Rick Klein breaks down the latest polling data and how former ...","https://i.ytimg.com/vi/DrTmLlit6GE/default.jpg","120","90","https://i.ytimg.com/vi/DrTmLlit6GE/mqdefault.jpg","320","180","https://i.ytimg.com/vi/DrTmLlit6GE/hqdefault.jpg","480","360","ABC News","none","2024-11-01T12:20:43Z",2024-11-01
"76","voFux7n0GJ8","2024-11-04T01:13:58Z","UCupvZG-5ko_eiXAupbDfxWw","The most likely paths to electoral victory for Trump and Harris","CNN's David Chalian and John King look at how the electoral map is shaping up in a historically close race and how Donald ...","https://i.ytimg.com/vi/voFux7n0GJ8/default.jpg","120","90","https://i.ytimg.com/vi/voFux7n0GJ8/mqdefault.jpg","320","180","https://i.ytimg.com/vi/voFux7n0GJ8/hqdefault.jpg","480","360","CNN","none","2024-11-04T01:13:58Z",2024-11-04
"77","wt9RluP-8ao","2024-11-02T22:46:43Z","UCupvZG-5ko_eiXAupbDfxWw","Enten breaks down path to victory for Trump and Harris: Could be an electoral college &#39;blow out&#39;","CNN senior data reporter Harry Enten highlights what battleground polling shows about the race for the White House for Vice ...","https://i.ytimg.com/vi/wt9RluP-8ao/default.jpg","120","90","https://i.ytimg.com/vi/wt9RluP-8ao/mqdefault.jpg","320","180","https://i.ytimg.com/vi/wt9RluP-8ao/hqdefault.jpg","480","360","CNN","none","2024-11-02T22:46:43Z",2024-11-02
"78","696Eerrbuaw","2024-11-10T06:48:08Z","UCqFzWxSCi39LnW1JKFR3efg","Weekend Update: Trump Wins 2024 Election, Becomes First Felon Elected President - SNL","Weekend Update anchors Colin Jost and Michael Che tackle the week's biggest news, like Trump promising a ""Golden Age of ...","https://i.ytimg.com/vi/696Eerrbuaw/default.jpg","120","90","https://i.ytimg.com/vi/696Eerrbuaw/mqdefault.jpg","320","180","https://i.ytimg.com/vi/696Eerrbuaw/hqdefault.jpg","480","360","Saturday Night Live","none","2024-11-10T06:48:08Z",2024-11-10
"79","D55O3bHvbck","2024-10-08T14:00:15Z","UC0p5jTq6Xx_DosDFxVXnWaQ","What will Trump do if he loses the US election?","Donald Trump's machine is already gearing up to fight a loss in America's presidential election. If Kamala Harris wins he won't ...","https://i.ytimg.com/vi/D55O3bHvbck/default.jpg","120","90","https://i.ytimg.com/vi/D55O3bHvbck/mqdefault.jpg","320","180","https://i.ytimg.com/vi/D55O3bHvbck/hqdefault.jpg","480","360","The Economist","none","2024-10-08T14:00:15Z",2024-10-08
"80","wBObvGfzt1c","2024-11-07T01:00:27Z","UCaXkIU1QidjPwiAYu6GcHjg","‘It doesn’t make sense’: See Obama vet on Trump’s decisive, baffling 2024 win","Political Strategist Chai Komanduri joins MSNBC's Ari Melber to discuss Donald Trump's 2024 election win over Kamala Harris.","https://i.ytimg.com/vi/wBObvGfzt1c/default.jpg","120","90","https://i.ytimg.com/vi/wBObvGfzt1c/mqdefault.jpg","320","180","https://i.ytimg.com/vi/wBObvGfzt1c/hqdefault.jpg","480","360","MSNBC","none","2024-11-07T01:00:27Z",2024-11-07
"81","XCkNXoWKKGY","2024-11-09T12:30:32Z","UCknLrEdhRCp1aegoMqRaCZg","Fact check: Did Donald Trump cheat to win the US election? | DW Fact check","Following Trump's win in the 2024 US presidential election, the hashtag #TrumpCheated trended on Social Media. Users suggest ...","https://i.ytimg.com/vi/XCkNXoWKKGY/default.jpg","120","90","https://i.ytimg.com/vi/XCkNXoWKKGY/mqdefault.jpg","320","180","https://i.ytimg.com/vi/XCkNXoWKKGY/hqdefault.jpg","480","360","DW News","none","2024-11-09T12:30:32Z",2024-11-09
"82","8xZyRbzA44M","2024-11-03T19:20:00Z","UCoMdktPbSTixAyNGwb-UYkQ","Election day is the &#39;only poll that matters&#39; | US Election 2024","Republican strategist Jesse Garza tells Sky News the ""only poll that matters, is the one that the voters are going to on Tuesday"".","https://i.ytimg.com/vi/8xZyRbzA44M/default.jpg","120","90","https://i.ytimg.com/vi/8xZyRbzA44M/mqdefault.jpg","320","180","https://i.ytimg.com/vi/8xZyRbzA44M/hqdefault.jpg","480","360","Sky News","none","2024-11-03T19:20:00Z",2024-11-03
"83","NyPN7XT4fO0","2024-10-31T15:39:07Z","UCz8QaiQxApLq8sLNcszYyJw","US Elections: How Does the Electoral College Work? | Vantage with Palki Sharma","US Elections: How Does the Electoral College Work? | Vantage with Palki Sharma US citizens will vote on November 5 to elect ...","https://i.ytimg.com/vi/NyPN7XT4fO0/default.jpg","120","90","https://i.ytimg.com/vi/NyPN7XT4fO0/mqdefault.jpg","320","180","https://i.ytimg.com/vi/NyPN7XT4fO0/hqdefault.jpg","480","360","Firstpost","none","2024-10-31T15:39:07Z",2024-10-31
"84","4F6GGZxcICE","2024-10-31T18:05:30Z","UCupvZG-5ko_eiXAupbDfxWw","See results of CNN’s final polls in two key battleground states","According to new CNN polls conducted by SSRS, neither Vice President Kamala Harris nor former President Donald Trump have ...","https://i.ytimg.com/vi/4F6GGZxcICE/default.jpg","120","90","https://i.ytimg.com/vi/4F6GGZxcICE/mqdefault.jpg","320","180","https://i.ytimg.com/vi/4F6GGZxcICE/hqdefault.jpg","480","360","CNN","none","2024-10-31T18:05:30Z",2024-10-31
"85","NrrQfZqAF4g","2024-11-06T08:07:29Z","UCeY0bbntWzzVIaj2z3QigXg","Trump claims victory in the 2024 presidential election, NBC News hasn&#39;t yet projected race","Former President Trump claimed victory in the 2024 presidential election while flanked by his family and supporters. He also ...","https://i.ytimg.com/vi/NrrQfZqAF4g/default.jpg","120","90","https://i.ytimg.com/vi/NrrQfZqAF4g/mqdefault.jpg","320","180","https://i.ytimg.com/vi/NrrQfZqAF4g/hqdefault.jpg","480","360","NBC News","none","2024-11-06T08:07:29Z",2024-11-06
"86","H69GJ3xWrWA","2024-11-06T17:47:42Z","UCupvZG-5ko_eiXAupbDfxWw","‘Shock and disbelief’: Hear how Harris’ campaign is reacting to results","CNN's Priscilla Alvarez details the reactions of aides and allies within Vice President Kamala Harris's campaign after ...","https://i.ytimg.com/vi/H69GJ3xWrWA/default.jpg","120","90","https://i.ytimg.com/vi/H69GJ3xWrWA/mqdefault.jpg","320","180","https://i.ytimg.com/vi/H69GJ3xWrWA/hqdefault.jpg","480","360","CNN","none","2024-11-06T17:47:42Z",2024-11-06
"87","tXHjZWgmx2o","2024-09-11T18:35:41Z","UCeH6qE4V7n5tVwP7NkdrtJg","#WhoopiGoldberg imitates Vice Pres. #KamalaHarris&#39; presidential #debate walkout. #theview","Subscribe to our YouTube channel: http://bit.ly/2Ybi4tM MORE FROM 'THE VIEW': Full episodes: http://abcn.ws/2tl10qh Twitter: ...","https://i.ytimg.com/vi/tXHjZWgmx2o/default.jpg","120","90","https://i.ytimg.com/vi/tXHjZWgmx2o/mqdefault.jpg","320","180","https://i.ytimg.com/vi/tXHjZWgmx2o/hqdefault.jpg","480","360","The View","none","2024-09-11T18:35:41Z",2024-09-11
"88","zLCBIhptAb0","2024-11-06T11:37:18Z","UCaXkIU1QidjPwiAYu6GcHjg","Joe: The biggest red wave I&#39;ve seen since Reagan&#39;s victory in &#39;84","Donald Trump, the once and now future president, capped an improbable political comeback by defeating Vice President Kamala ...","https://i.ytimg.com/vi/zLCBIhptAb0/default.jpg","120","90","https://i.ytimg.com/vi/zLCBIhptAb0/mqdefault.jpg","320","180","https://i.ytimg.com/vi/zLCBIhptAb0/hqdefault.jpg","480","360","MSNBC","none","2024-11-06T11:37:18Z",2024-11-06
